5.117085e+12 9.990890e+09 6.304237e+09 3.412128e+09 9.254092e+08 6.938529e+08 4.805688e+08 2.830086e+08 2.053938e+08 2.028894e+08 1.004504e+08 3.451260e+07
4.922976e+12 9.991075e+09 6.333859e+09 3.419252e+09 9.290218e+08 6.900393e+08 4.796544e+08 2.829823e+08 2.053831e+08 2.028789e+08 1.004484e+08 3.451254e+07
4.738274e+12 9.991255e+09 6.363449e+09 3.426242e+09 9.337223e+08 6.863584e+08 4.787290e+08 2.829558e+08 2.053723e+08 2.028684e+08 1.004464e+08 3.451248e+07
4.557243e+12 9.991429e+09 6.392512e+09 3.433251e+09 9.397424e+08 6.828507e+08 4.778010e+08 2.829294e+08 2.053615e+08 2.028580e+08 1.004444e+08 3.451242e+07
4.384763e+12 9.991597e+09 6.421464e+09 3.440553e+09 9.474416e+08 6.794937e+08 4.768629e+08 2.829027e+08 2.053506e+08 2.028474e+08 1.004424e+08 3.451236e+07
4.218681e+12 9.991761e+09 6.450069e+09 3.447950e+09 9.570762e+08 6.763306e+08 4.759236e+08 2.828762e+08 2.053398e+08 2.028369e+08 1.004404e+08 3.451230e+07
4.058952e+12 9.991917e+09 6.478203e+09 3.455279e+09 9.690366e+08 6.733631e+08 4.749842e+08 2.828497e+08 2.053290e+08 2.028265e+08 1.004383e+08 3.451224e+07
3.906854e+12 9.992071e+09 6.505897e+09 3.462410e+09 9.841446e+08 6.705761e+08 4.740358e+08 2.828231e+08 2.053182e+08 2.028159e+08 1.004363e+08 3.451218e+07
3.757408e+12 9.992217e+09 6.533191e+09 3.469549e+09 1.002990e+09 6.680090e+08 4.730890e+08 2.827963e+08 2.053075e+08 2.028055e+08 1.004342e+08 3.451212e+07
3.615144e+12 9.992358e+09 6.560403e+09 3.476891e+09 1.026696e+09 6.656441e+08 4.721342e+08 2.827689e+08 2.052967e+08 2.027950e+08 1.004322e+08 3.451205e+07
3.478399e+12 9.992499e+09 6.587009e+09 3.484231e+09 1.057157e+09 6.635198e+08 4.711813e+08 2.827415e+08 2.052859e+08 2.027846e+08 1.004301e+08 3.451199e+07
3.346572e+12 9.992630e+09 6.613072e+09 3.491461e+09 1.097636e+09 6.616430e+08 4.702326e+08 2.827143e+08 2.052753e+08 2.027742e+08 1.004281e+08 3.451192e+07
3.220773e+12 9.992757e+09 6.639149e+09 3.498650e+09 1.154167e+09 6.600027e+08 4.692752e+08 2.826869e+08 2.052646e+08 2.027638e+08 1.004260e+08 3.451186e+07
3.097951e+12 9.992882e+09 6.664606e+09 3.505673e+09 1.237410e+09 6.586372e+08 4.683234e+08 2.826598e+08 2.052539e+08 2.027535e+08 1.004240e+08 3.451179e+07
2.980656e+12 9.993000e+09 6.689599e+09 3.512758e+09 1.365344e+09 6.575500e+08 4.673711e+08 2.826327e+08 2.052433e+08 2.027432e+08 1.004219e+08 3.451173e+07
2.868793e+12 9.993116e+09 6.714174e+09 3.519927e+09 1.565240e+09 6.567605e+08 4.664175e+08 2.826056e+08 2.052327e+08 2.027329e+08 1.004198e+08 3.451166e+07
2.759220e+12 9.993227e+09 6.738062e+09 3.526901e+09 1.837619e+09 6.562889e+08 4.654720e+08 2.825788e+08 2.052223e+08 2.027228e+08 1.004178e+08 3.451159e+07
