5.157250e+06 2.747083e-03 5.135432e+09 2.015508e+43 1.178564e+36
5.147475e+06 2.905632e-03 5.110834e+09 1.817373e+43 1.169654e+36
5.138161e+06 3.064181e-03 5.087461e+09 1.662687e+43 1.161211e+36
5.129255e+06 3.222730e-03 5.065174e+09 1.537151e+43 1.153181e+36
5.120713e+06 3.381279e-03 5.043852e+09 1.435614e+43 1.145519e+36
5.112499e+06 3.539827e-03 5.023402e+09 1.346953e+43 1.138187e+36
5.104581e+06 3.698376e-03 5.003736e+09 1.271699e+43 1.131152e+36
5.096928e+06 3.856925e-03 4.984773e+09 1.202748e+43 1.124384e+36
5.089516e+06 4.015474e-03 4.966447e+09 1.141424e+43 1.117858e+36
5.082321e+06 4.174023e-03 4.948698e+09 1.090648e+43 1.111550e+36
5.075323e+06 4.332572e-03 4.931471e+09 1.055419e+43 1.105441e+36
5.068503e+06 4.491121e-03 4.914717e+09 1.004778e+43 1.099511e+36
5.055338e+06 4.808219e-03 4.882474e+09 9.144391e+42 1.088132e+36
5.042715e+06 5.125317e-03 4.851678e+09 8.198196e+42 1.077304e+36
5.030543e+06 5.442415e-03 4.822093e+09 7.389487e+42 1.066940e+36
5.012961e+06 5.918062e-03 4.779556e+09 6.476508e+42 1.052102e+36
4.996003e+06 6.393709e-03 4.738742e+09 5.766529e+42 1.037938e+36
4.984913e+06 6.710807e-03 4.712167e+09 5.350030e+42 1.028753e+36
4.968495e+06 7.186454e-03 4.672988e+09 4.801798e+42 1.015267e+36
4.946861e+06 7.820649e-03 4.621664e+09 4.228492e+42 9.976990e+35
4.930736e+06 8.296296e-03 4.583632e+09 3.916653e+42 9.847540e+35
4.909280e+06 8.930492e-03 4.533321e+09 3.675746e+42 9.677247e+35
4.887844e+06 9.564688e-03 4.483391e+09 3.524442e+42 9.509328e+35
4.861086e+06 1.035743e-02 4.421535e+09 3.160397e+42 9.302802e+35
4.839746e+06 1.099163e-02 4.372575e+09 2.797431e+42 9.140516e+35
4.807717e+06 1.194292e-02 4.299712e+09 2.387671e+42 8.900949e+35
